微博正文,发布位置,话题,转发数,评论数,点赞数,发布时间,省,市
#HM称中国是非常重要的市场#“和中国同事一起努力应对当前的挑战”？？？脑子瓦特了吧，是你们在挑战我们中国人的底线，这话说的怎么感觉你TM还成了受害者了？？？何止慌缪，简直愚蠢至极。,,HM称中国是非常重要的市场,0,0,5,2021-3-31 16:57,,
#HM称中国是非常重要的市场#我觉得你们从内心觉得我们人傻钱多，个个把自己看太高了不了解实情就爱看美国报道新闻笃定中国没了你们不行，事实呢等着吧,,HM称中国是非常重要的市场,0,0,4,2021-3-31 16:57,,
我感觉把。。。hm就是没整明白你一天天发那些没有用的声明，一顿说你和你的供应商面对挑战？其实。。。。你就老实道歉就解决了在那儿逼逼没有用的。。。。,,,0,2,1,2021-3-31 16:57,,
#HM称中国是非常重要的市场#不好意思，这事真没得商量。虽然我不挑牌子，能穿出去就行，但是品牌侮辱祖国绝不容忍，直接上黑名单，这辈子都不买。,,HM称中国是非常重要的市场,0,0,3,2021-3-31 16:57,,
就在刚刚，HM发声明了。我先用八个字来总结一下：我不道歉，还要赚钱。此份声明非常的避重就轻，不仅没有对抵制新疆棉的行为道歉，反而还大言不惭的说：“要致力于重获中国消费者的信任”，言外之意就是还想继续通过国内市场赚钱。对本次新疆棉事件，欧盟商会显然并不怎么在意，有个工作人员说：“该发生的事让它发生就好了，我们目前就保持低调，等风波过去就能重新来过。中国用户还是非常喜欢欧洲产品和品牌的，纺织品也一样。”对此，你们怎么看？,,,0,1,1,2021-3-31 16:57,,
#HM称中国是非常重要的市场#中国是非常重要的市场但是你可以是多余的品牌,,HM称中国是非常重要的市场,0,0,1,2021-3-31 16:57,,
#HM称中国是非常重要的市场#说想做一个负责人的采购者？无论是对中国还是世界？哦？就是说你又要在欧美那边用这种方法立牌坊，又要来我国赚钱是不，这篇狗屎声明你还不如不发，sjb，就你那抹布质量买不起就直说，还非要来恶心人，真不缺你家破烂衣服穿,,HM称中国是非常重要的市场,0,0,3,2021-3-31 16:56,,
#HM称中国是非常重要的市场#垃圾,,HM称中国是非常重要的市场,0,0,0,2021-3-31 16:56,,
#HM称中国是非常重要的市场#H&M在一份声明中表示，中国是非常重要的市场，公司对中国市场的长期承诺“依然坚定”，公司希望做“负责任的采购者，不论在中国还是世界其他地方”。你还会选择HM吗,,HM称中国是非常重要的市场,0,1,47,2021-3-31 16:56,,
#HM称中国是非常重要的市场#也是你永远得不到的市场了，气不气，气不气，气不气,,HM称中国是非常重要的市场,0,0,0,2021-3-31 16:56,,
#HM称中国是非常重要的市场#迟了,,HM称中国是非常重要的市场,0,0,0,2021-3-31 16:56,,
#HM称中国是非常重要的市场#？,,HM称中国是非常重要的市场,0,0,0,2021-3-31 16:56,,
#HM称中国是非常重要的市场#好烂的公关....,,HM称中国是非常重要的市场,0,0,0,2021-3-31 16:56,,
#HM称中国是非常重要的市场#我太聪明了差点没看懂，这怎么发的出来,,HM称中国是非常重要的市场,0,2,1,2021-3-31 16:56,,
#HM称中国是非常重要的市场#难以想象能放这么长的屁,,HM称中国是非常重要的市场,0,0,0,2021-3-31 16:56,吉林省,长春市
#HM称中国是非常重要的市场#什么负责人的采购者，不还是暗搓搓暗示自己没错吗？有时间打那么多字来声明，没时间打出“我错了对不起”这六个字？咋滴，选择性不识字？,,HM称中国是非常重要的市场,0,0,0,2021-3-31 16:56,,
#HM称中国是非常重要的市场#怎么会这么不要脸啊。。。别舔你China爹了，没人理你的,,HM称中国是非常重要的市场,0,0,0,2021-3-31 16:56,,
#HM称中国是非常重要的市场#有点恶心哦,太原,HM称中国是非常重要的市场,0,0,0,2021-3-31 16:56,,
#HM称中国是非常重要的市场#虽然，但是，你对中国不重要！中国不是让你可以胡作非为的国家！,,HM称中国是非常重要的市场,0,0,0,2021-3-31 16:56,,
#HM称中国是非常重要的市场#从未见过如此厚颜无耻之企业,石家庄·义堂小区,HM称中国是非常重要的市场,0,0,0,2021-3-31 16:56,,
#HM称中国是非常重要的市场#最新季报，才亏损10个小目标,,HM称中国是非常重要的市场,4,6,8,2021-3-31 16:56,,
#HM称中国是非常重要的市场#滚！,,HM称中国是非常重要的市场,0,0,0,2021-3-31 16:56,,
#HM称中国是非常重要的市场#晚了，汽车撞墙你知道拐了；股票涨起来你知道买了；犯错误判刑了你知道悔改了；大鼻涕流到嘴里你想起来甩了啊？你还以为是酸奶呢？,,HM称中国是非常重要的市场,0,0,2,2021-3-31 16:56,,
#HM称中国是非常重要的市场#发个申明装装样子可还行？回答：坚决不行，哥屋恩！,,HM称中国是非常重要的市场,0,0,0,2021-3-31 16:56,,
#HM称中国是非常重要的市场#滚蛋什么垃圾声明,,HM称中国是非常重要的市场,0,0,0,2021-3-31 16:56,,
#hm称中国是非常重要的市场#这家衣服我就没看到过适合自己的，质量看上去也是一般般，有这💰去🍑淘几件衣服不香么,,hm称中国是非常重要的市场,0,0,0,2021-3-31 16:56,,
#HM称中国是非常重要的市场#还挺厉害，既想挣我们中国人的钱，又要做恶心我们中国人的事,,HM称中国是非常重要的市场,0,0,6,2021-3-31 16:56,,
#HM称中国是非常重要的市场#滚吧，还有什么必要吗,大连·黑石礁公园,HM称中国是非常重要的市场,0,0,0,2021-3-31 16:56,,
#HM称中国是非常重要的市场#中国对你们来说仍是重要的市场，但是你们对中国来说是多余的品牌,,HM称中国是非常重要的市场,0,0,4,2021-3-31 16:56,,
#HM称中国是非常重要的市场#滚，太不要脸了,,HM称中国是非常重要的市场,0,0,0,2021-3-31 16:56,,
#HM称中国是非常重要的市场#吃相太难看，滚！,,HM称中国是非常重要的市场,0,0,0,2021-3-31 16:56,,
#HM称中国是非常重要的市场#…这样来说的话,,HM称中国是非常重要的市场,0,0,0,2021-3-31 16:56,,
#HM称中国是非常重要的市场#？滚吧说什么鬼话呢,,HM称中国是非常重要的市场,0,0,0,2021-3-31 16:56,北京市,
#HM称中国是非常重要的市场#好不要脸的声明,,HM称中国是非常重要的市场,0,0,0,2021-3-31 16:56,,
#HM称中国是非常重要的市场#,,HM称中国是非常重要的市场,0,0,2,2021-3-31 16:55,,
#HM称中国是非常重要的市场#它衣服里有棉吗,,HM称中国是非常重要的市场,0,1,0,2021-3-31 16:55,,
【#H&M最新财季税前亏损超10亿元#】#hm再发声明#据彭博31日消息，瑞典服装品牌H&M首席执行官称，据保守估算，2021年将净关店250家，目前在中国关闭约20家门店。此前，据H&M中国官网2月公布的数据，截至2020财年，H&M集团在全球74个市场共开设5018家门店，并于其中52个市场开设网上商店。截至2020年财年年底，H&M在中国内地146个城市共拥有445家门店。据路透社31日报道，H&M当天公布2020年12月至2021年2月财季数据，税前亏损达到13.9亿瑞典克朗（约合人民币10.4亿元），一年前同期的盈利额则为25亿瑞典克朗。分析师此前估计，H&M的亏损数额会达到14.1亿瑞典克朗。H&M表示，将不会在即将到来的年度大会上派发股息，而有可能在今年下半年派发。—————口头服软叫什么服软？只有#hm退出中国#，这个斗争才能叫完全胜利！,,"hm再发声明,hm退出中国",0,0,7,2021-3-31 16:55,,
##HM称中国是非常重要的市场#赶紧道歉，然后麻溜滚蛋。,,,0,0,0,2021-3-31 16:55,,
#HM在华关闭约20家门店#全关了吧，挺好的,,HM在华关闭约20家门店,0,0,0,2021-3-31 16:55,,
#HM称中国是非常重要的市场#多的话不说、就一句，你被封杀了。以儆效尤，外国公司们、看看hm的下场！掂量掂量再行动。,,HM称中国是非常重要的市场,0,0,1,2021-3-31 16:55,,
#HM称中国是非常重要的市场#这家衣服质量差的一批，一直都没买过他家衣服。,,HM称中国是非常重要的市场,0,0,0,2021-3-31 16:55,,
#HM称中国是非常重要的市场#翻译：想继续赚中国的钱,,HM称中国是非常重要的市场,0,0,1,2021-3-31 16:55,,
#HM称中国是非常重要的市场#赶紧把H&M、BCI列入不可靠实体名单吧~@HM中国@环球时报@商务微新闻,,HM称中国是非常重要的市场,0,0,1,2021-3-31 16:55,,
#HM称中国是非常重要的市场##HM称中国是非常重要的市场#哦豁，可是你对我们可不重要，通篇想着赚我们中国人的钱，不为自己错误买单，道歉。还有即使你道歉中国还是知道尊严，耻辱怎么写怎么念，为何意的。所以你可以滚了！走好不送！,,HM称中国是非常重要的市场,0,0,0,2021-3-31 16:55,,
#HM称中国是非常重要的市场#翻译：“我骂了你们，可是我还想赚你们的钞票。希望你们忘了我说的话，继续让我们赚钱。”本来都是些垃圾产品，有多远滚多远~,,HM称中国是非常重要的市场,7,7,68,2021-3-31 16:55,,
#HM称中国是非常重要的市场#其实就是还想赚中国钱……别的都是虚的！,,HM称中国是非常重要的市场,0,0,1,2021-3-31 16:55,,
#HM称中国是非常重要的市场#深井冰滚,,HM称中国是非常重要的市场,0,0,0,2021-3-31 16:55,,
#HM声明#守护新疆棉，我是中国人！L迷妹追星日常的微博视频,,HM声明,1061,980,6421,2021-3-31 16:55,,
#HM称中国是非常重要的市场#有点想知道在HM工作的中国人现在有没有在找工作，李宁，安踏欢迎您,上海·汇嘉大厦,HM称中国是非常重要的市场,0,0,0,2021-3-31 16:55,,
#HM称中国是非常重要的市场#滚啦！,,HM称中国是非常重要的市场,0,0,0,2021-3-31 16:55,,
#HM称中国是非常重要的市场#qnmd,,HM称中国是非常重要的市场,0,3,2,2021-3-31 16:55,,
"#HM称中国是非常重要的市场#【HM发声明欲致力于重获中国消费者信任，曾因质量等问题遭行政处罚】3月31日，HM在一份声明中表示，公司对中国市场的长期承诺“依然坚定”，公司希望做“负责任的采购者，不论在中国还是世界其他地方”。同时表示将致力于重新获得中国消费者、同事和商业伙伴的信任和信心。企查查APP显示，HM在华关联公司为海恩斯莫里斯（上海）商业有限公司，企查查风险信息显示，该公司共有27项行政处罚信息，其中2021年因“生产、销售产品中掺杂、掺假,以假充真,以次充好”等原因，遭3次行政处罚。",,HM称中国是非常重要的市场,0,0,0,2021-3-31 16:55,,
#HM称中国是非常重要的市场#抵制我们新疆棉花！污蔑我们中国！还想挣我们中国人的钱！觉得我们过阵子就能忘了呗，告诉你，不可能！以后绝对不会买了！呼吁大家都不要买了！,吉林市,HM称中国是非常重要的市场,0,0,0,2021-3-31 16:55,,
#HM称中国是非常重要的市场#滚犊子,,HM称中国是非常重要的市场,0,2,0,2021-3-31 16:55,,
HM在表演什么世纪绝活？我都看笑了,,,0,0,0,2021-3-31 16:55,,
#HM称中国是非常重要的市场#整个声明没有一点要道歉的意思，真当我们好糊弄吗,,HM称中国是非常重要的市场,0,0,0,2021-3-31 16:55,,
#HM称中国是非常重要的市场#滚,,HM称中国是非常重要的市场,0,0,0,2021-3-31 16:55,,
#HM称中国是非常重要的市场#说的都是一些有的没的的废话。,,HM称中国是非常重要的市场,0,0,0,2021-3-31 16:55,,
就很迷惑，为什么渣浪还可以为HM提供热搜啊？什么钱都敢收？！,,,0,0,0,2021-3-31 16:55,,
#HM称中国是非常重要的市场#企业管理者有问题，非常愚蠢的管理者,,HM称中国是非常重要的市场,0,0,0,2021-3-31 16:55,,
#HM称中国是非常重要的市场#滚出去,,HM称中国是非常重要的市场,0,0,0,2021-3-31 16:55,,
#HM称中国是非常重要的市场#赚中国人的钱但拒不道歉？！滚吧,,HM称中国是非常重要的市场,0,0,0,2021-3-31 16:54,,
#HM称中国是非常重要的市场#踏马的废话,,HM称中国是非常重要的市场,0,0,0,2021-3-31 16:54,,
#HM称中国是非常重要的市场#就是不道歉！通篇都是舍不得中国市场，道歉的话一句不说！恶心人呢快滚NM！吃奶骂娘的垃圾,,HM称中国是非常重要的市场,0,0,2,2021-3-31 16:54,,
#HM称中国是非常重要的市场#意思是：我非常想赚中国的💰,济南,HM称中国是非常重要的市场,0,0,1,2021-3-31 16:54,,
